Comment.id|Person.id
1924145393207|24189255815555
1924145393208|10995116279657
1924145393209|28587302322686
962072718907|6597069775325
962072718908|8796093031506
962072718909|8796093024809
962072718910|6597069775325
962072718911|13194139538572
687194811986|6597069770341
687194811987|6597069771780
687194811988|6597069768004
687194811989|6597069775325
687194811990|10995116284099
687194811991|8796093031506
687194811992|6597069773702
687194811993|10995116284099
687194811994|4398046513186
687194811995|6597069768004
687194811996|6597069767851
687194811997|6597069774931
687194811998|4398046512194
687194811999|2199023256233
687194812000|6597069774931
1236950625890|19791209303735
1236950625891|15393162798801
1236950625892|6597069768004
1236950625893|15393162794296
1236950625894|17592186054401
1236950625895|10995116279657
1236950625896|13194139535602
1236950625897|13194139537878
1236950625898|6597069768004
1236950625899|8796093024809
1236950625900|19791209303735
1236950625901|6597069771780
1236950625902|19791209303735
1236950625903|13194139538572
962072718974|10995116280036
962072718975|6597069768004
962072718976|10995116284099
962072718977|6597069775325
962072718978|6597069775325
962072718979|13194139540684
962072718980|10995116284099
962072718981|13194139535602
962072718982|13194139535602
962072718983|6597069775325
962072718984|10995116280036
962072718985|6597069773702
962072718986|6597069774931
962072718987|13194139538572
962072718988|8796093024809
962072718989|8796093024039
962072718990|13194139537878
1649267486352|13194139540684
1649267486353|10995116280036
1649267486354|13194139537878
1649267486355|8796093031506
1649267486356|17592186046393
1649267486357|19791209309631
824633765527|10995116284099
962072719000|13194139537878
962072719001|13194139540684
962072719002|13194139535602
962072719003|10995116284099
962072719004|4398046513186
962072719005|6597069775325
962072719006|13194139535602
824633765535|10995116280036
824633765536|10995116280036
824633765537|6597069771780
962072719011|8796093024809
962072719012|10995116280036
962072719013|8796093024809
962072719014|10995116283653
962072719015|6597069770341
962072719016|13194139537878
1786706439850|6597069774931
1786706439851|8796093031506
1786706439852|6597069775325
1786706439853|28587302326035
1374389579439|10995116284099
1374389579440|4398046513186
1374389579441|6597069768004
1374389579443|10995116280036
1374389579444|10995116280036
1786706439862|24189255815555
1786706439863|28587302327182
1786706439864|19791209303491
1786706439865|15393162798801
1786706439866|4398046512194
1786706439867|24189255815555
1786706439868|15393162789174
1374389579454|13194139538572
1374389579455|6597069771780
1374389579456|17592186054401
1374389579458|15393162794296
1374389579460|10995116280036
1374389579461|15393162791578
1374389579462|6597069768004
1374389579463|15393162798801
1374389579464|8796093024809
1374389579465|10995116279657
1374389579466|6597069768004
1374389579467|13194139538572
1374389579468|2199023256233
1374389579469|17592186046293
1374389579470|13194139535602
1374389579471|15393162789174
1374389579472|6597069774931
1374389579473|17592186046393
1374389579474|17592186054401
1374389579475|6597069771780
1374389579477|6597069767851
1374389579478|6597069774931
1374389579479|2199023256233
1374389579480|6597069775325
1374389579481|6597069770341
1374389579482|8599
1374389579483|6597069775325
1374389579484|10995116284099
1374389579485|13194139537878
1374389579486|19791209303735
1374389579487|17592186046293
1374389579488|8796093031506
1374389579489|6597069771780
1374389579490|15393162798801
1374389579491|8599
1374389579492|17592186046393
1374389579493|6597069767851
1374389579494|15393162791578
1374389579496|8796093024039
1374389579497|15393162794296
1374389579498|19791209303491
1374389579499|2199023256233
1374389579500|15393162791578
1374389579501|8796093024039
1374389579502|17592186046393
1374389579503|2199023256233
1374389579505|15393162794296
1374389579506|8599
1374389579507|13194139537878
1374389579508|8599
1374389579509|19791209303735
1374389579510|4398046513186
1374389579511|6597069768004
1374389579512|8796093024039
1374389579513|15393162791578
1374389579514|10995116283653
1374389579516|6597069767851
1374389579517|19791209303491
1374389579518|8796093024039
1374389579519|15393162789174
1374389579520|13194139538572
1374389579521|10995116283653
1374389579522|13194139535602
1374389579523|6597069767851
1374389579524|17592186054401
1374389579525|13194139538572
1374389579526|15393162791578
1374389579527|19791209303735
1374389579528|4398046512194
1374389579529|6597069775325
1374389579530|6597069770341
1374389579531|10995116280036
1374389579532|4398046512194
1374389579534|19791209303491
1374389579535|17592186046393
1374389579536|8796093031506
1374389579537|10995116279657
1374389579538|6597069773702
1374389579539|6597069773702
1374389579540|13194139535602
1374389579541|15393162798801
1374389579542|6597069768004
1374389579543|15393162789174
1374389579544|4398046513186
1374389579545|8796093031506
1374389579546|6597069768004
1374389579547|8796093024039
1374389579548|10995116280036
1374389579549|13194139538572
1374389579550|2199023256233
1374389579551|8599
1374389579552|4398046513186
1374389579553|10995116284099
1786706439971|19791209309631
1786706439972|28587302326035
1786706439973|24189255814728
1786706439974|19791209303491
1786706439975|15393162791578
1786706439976|15393162791578
1786706439978|15393162791578
1786706439979|24189255815886
1786706439980|19791209306394
1786706439981|8796093031506
1786706439982|24189255814728
1786706439983|4398046512194
1786706439984|19791209303735
1786706439985|28587302326035
1786706439986|17592186046293
1786706439987|26388279068863
1786706439988|8796093031506
1786706439990|24189255815555
1786706439991|17592186054401
1786706439992|24189255814728
1786706439993|10995116283653
1786706439994|17592186046293
1786706439995|2199023256233
1786706439996|8796093024809
1786706439997|19791209309631
1786706439998|6597069771780
1786706439999|10995116279657
1374389579585|19791209309631
1374389579586|4398046512194
1374389579587|13194139535602
1374389579588|19791209309631
1374389579589|19791209306394
1374389579590|6597069773702
1374389579591|17592186054401
1374389579592|6597069774931
1374389579593|13194139537878
1374389579594|15393162789174
1374389579595|8796093024809
1374389579596|15393162791578
1374389579597|6597069773702
1374389579598|10995116279657
1374389579599|17592186046393
1374389579600|4398046513186
1374389579602|15393162794296
1374389579603|15393162791578
1374389579604|19791209306394
1786706440022|19791209309631
1786706440023|10995116279657
1786706440025|13194139535602
1786706440026|26388279068863
1786706440027|19791209306394
1786706440028|4398046513186
1786706440029|28587302327182
1786706440030|6597069768004
1786706440031|28587302326035
1786706440032|13194139540684
1786706440033|2199023256233
1786706440034|13194139535602
1786706440035|15393162791578
1786706440036|13194139538572
1374389579622|10995116280036
1374389579623|17592186054401
1374389579624|6597069775325
1374389579625|19791209309631
1374389579626|6597069773702
1374389579627|15393162798801
1374389579628|13194139537878
1374389579629|17592186046293
1374389579630|6597069768004
1374389579631|6597069770341
1374389579633|10995116283653
1374389579634|17592186046293
1374389579635|4398046512194
1374389579636|13194139538572
1374389579637|4398046512194
1374389579638|13194139538572
1374389579639|10995116279657
1374389579640|8796093031506
1374389579641|8796093031506
1374389579642|2199023256233
1374389579643|13194139538572
1374389579644|13194139538572
1374389579645|6597069775325
1374389579646|6597069771780
1374389579647|19791209306394
1374389579649|6597069771780
1374389579650|10995116283653
1374389579651|17592186054401
1374389579652|4398046513186
1374389579653|6597069770341
1374389579654|6597069768004
1374389579655|10995116279657
1374389579656|6597069768004
1374389579657|10995116283653
1374389579658|4398046512194
1374389579660|6597069768004
1374389579661|15393162794296
1374389579662|8796093031506
1374389579663|6597069771780
1374389579664|6597069768004
1374389579665|8796093024039
1374389579666|19791209309631
1374389579669|8599
1374389579670|4398046512194
1374389579671|13194139540684
1374389579672|8796093031506
1374389579673|13194139540684
1374389579674|10995116284099
1374389579675|6597069767851
1374389579677|13194139535602
1374389579678|6597069768004
1374389579679|8796093024039
1374389579680|6597069773702
1374389579681|13194139535602
1374389579682|6597069768004
1374389579683|17592186046293
1374389579684|6597069770341
1374389579685|19791209309631
1786706440110|26388279070362
1786706440111|8796093025694
1786706440112|17592186054190
1786706440113|8796093025694
1786706440114|17592186045261
1786706440115|26388279070362
1786706440116|17592186045261
1786706440117|8796093025694
1786706440118|17592186054190
1786706440119|13194139537986
1786706440120|17592186045261
1786706440121|6597069768275
1786706440122|17592186045261
1786706440123|2199023257187
824633765821|8796093025694
824633765822|8796093025694
824633765823|2199023257187
824633765824|6597069768275
824633765825|8796093025694
1924145393603|2199023263814
1924145393604|2199023263814
1924145393605|26388279070362
1924145393606|19791209308019
1924145393607|17592186054190
1924145393608|21990232560990
1924145393609|26388279070362
1924145393610|28587302329176
1924145393611|13194139537986
1924145393612|26388279069892
1924145393613|2199023263814
1924145393614|26388279070362
1924145393615|26388279070362
1924145393616|8796093025694
1924145393617|26388279070362
1924145393618|8796093025694
1511828533204|2199023257187
1511828533205|2199023263814
1511828533206|17592186045261
1511828533207|2199023263814
1511828533208|2199023263814
1511828533209|2199023257187
1511828533210|13194139537986
1511828533211|17592186045261
1511828533212|19791209308019
1511828533213|8796093025694
1511828533214|17592186054190
1511828533215|8796093025694
1511828533216|8796093025694
1511828533217|2199023257187
1099511672803|2199023263814
1099511672804|2199023263814
1099511672805|2199023257187
1099511672806|2199023257187
1099511672807|2199023263814
1099511672808|13194139537986
1374389579754|17592186045261
1374389579755|19791209308019
1374389579756|13194139537986
1374389579757|21990232560990
1374389579758|19791209308019
1374389579759|13194139537986
1374389579760|19791209308019
962072719346|8796093025694
962072719347|2199023257187
962072719348|6597069768275
962072719349|2199023257187
962072719350|13194139537986
962072719351|2199023263814
962072719352|13194139537986
962072719353|2199023263814
962072719354|2199023257187
962072719355|13194139537986
962072719356|2199023263814
962072719359|13194139537986
962072719360|2199023257187
962072719362|13194139537986
962072719363|2199023263814
962072719364|13194139537986
962072719365|2199023257187
962072719366|13194139537986
962072719368|13194139537986
962072719369|8796093025694
962072719370|6597069768275
962072719371|8796093025694
962072719372|13194139537986
962072719374|6597069768275
962072719375|2199023257187
962072719376|13194139537986
962072719377|8796093025694
962072719378|2199023263814
962072719379|13194139537986
962072719380|2199023257187
962072719381|2199023263814
962072719383|8796093025694
962072719384|8796093025694
962072719385|13194139537986
962072719387|8796093025694
962072719388|8796093025694
962072719389|2199023263814
962072719390|6597069768275
962072719391|13194139537986
962072719392|8796093025694
962072719393|8796093025694
962072719394|6597069768275
962072719395|2199023263814
962072719396|8796093025694
962072719397|13194139537986
962072719399|13194139537986
962072719400|13194139537986
962072719401|2199023263814
962072719402|8796093025694
962072719403|13194139537986
962072719404|13194139537986
962072719405|8796093025694
962072719406|13194139537986
962072719407|6597069768275
962072719408|13194139537986
962072719410|2199023257187
962072719411|8796093025694
962072719412|6597069768275
962072719413|8796093025694
962072719414|6597069768275
962072719415|8796093025694
962072719416|8796093025694
962072719417|2199023257187
962072719418|2199023257187
962072719419|2199023257187
962072719420|13194139537986
962072719421|2199023263814
962072719422|2199023263814
962072719424|6597069768275
962072719425|13194139537986
962072719426|6597069768275
962072719427|13194139537986
962072719428|8796093025694
962072719430|6597069768275
962072719432|2199023257187
2061584347210|19791209310952
2061584347211|30786325584137
2061584347212|6597069773271
2061584347213|30786325584137
2061584347214|15393162790796
2061584347215|28587302326389
2061584347216|24189255815044
2061584347217|26388279076487
1786706440275|4398046515688
1786706440276|24189255815044
1786706440277|8061
1786706440278|4398046515688
1786706440279|4398046515688
1786706440280|19791209310952
1786706440281|19791209306653
1786706440282|24189255815044
1786706440283|8061
1786706440284|15393162790796
1786706440285|2199023260408
1786706440286|4398046515082
1786706440287|15393162796861
1786706440288|17592186052116
687194812514|6597069768984
687194812515|6597069773271
687194812516|2199023260408
687194812517|8061
687194812518|2199023260408
687194812519|2199023260408
1786706440304|6597069773271
1649267486834|4398046515082
1649267486835|6597069769419
1649267486836|15393162796861
1649267486837|17592186050286
1649267486838|15393162796861
1649267486839|19791209310952
1649267486840|6597069768984
1649267486841|6597069768984
1649267486842|6597069768984
1649267486843|15393162790796
1649267486844|15393162796861
2199023300734|6597069769419
1786706440320|4398046518097
1786706440321|4398046515082
1786706440322|2199023260408
1786706440323|4398046515688
1786706440324|8061
1786706440325|4398046515082
1786706440326|21990232558653
1786706440327|19791209310952
1786706440328|6597069769419
1786706440329|15393162796861
1786706440330|10995116280587
1786706440331|17592186050286
1786706440332|15393162796861
1786706440333|21990232559438
1786706440334|4398046515688
1786706440335|10995116280587
1786706440336|24189255815044
1786706440337|21990232558653
1236950626463|19791209306653
1236950626464|6597069768984
1236950626465|15393162799563
1236950626466|2199023260408
1236950626467|15393162790796
1236950626468|4398046518097
1236950626469|15393162796861
1236950626470|17592186050286
1236950626471|10995116280587
1236950626472|6597069773271
1236950626473|6597069768984
1236950626474|15393162796861
1236950626475|6597069769419
1236950626476|4398046515688
1236950626477|10995116280587
1236950626478|15393162796861
1236950626479|10995116280587
1236950626480|19791209310952
1236950626481|15393162799563
1511828533427|19791209306653
1511828533428|4398046518097
1649267486901|19791209310952
1511828533430|4398046515082
1511828533431|6597069773271
1511828533432|17592186052116
1511828533433|17592186050286
1236950626491|15393162799563
1236950626492|13194139537520
1236950626493|4398046518097
1236950626494|4398046515688
1236950626495|17592186052116
1236950626496|6597069768984
1236950626497|10995116280587
1236950626498|15393162790796
1236950626499|6597069768984
1236950626500|6597069768984
1786706440390|24189255815044
1786706440391|10995116280587
1786706440392|4398046515688
1786706440393|21990232558653
1786706440394|2199023260408
1786706440395|4398046515688
1786706440396|6597069773271
1786706440397|19791209306653
1786706440398|17592186050286
1786706440399|6597069769419
1786706440400|24189255815044
1786706440401|17592186050286
1786706440402|6597069769419
1786706440403|4398046515082
1786706440404|4398046518097
1786706440405|8061
2061584347351|32985348835374
1374389579993|17592186052116
1374389579994|17592186050286
1374389579995|15393162799563
1374389579996|6597069768984
1374389579997|13194139537520
1374389579998|6597069769419
1374389579999|17592186052116
1374389580000|6597069773271
1374389580001|10995116280587
1374389580002|17592186052116
1374389580003|13194139537520
1374389580004|15393162790796
1374389580005|13194139537520
1374389580006|17592186052116
1374389580007|6597069773271
1374389580015|17592186052116
1374389580016|4398046515688
1374389580017|4398046515082
1374389580018|19791209306653
1374389580019|13194139537520
1374389580020|19791209306653
1374389580021|15393162799563
1374389580022|21990232558653
1374389580023|2199023260408
1374389580024|6597069769419
1374389580025|2199023260408
1374389580026|19791209306653
1374389580027|6597069769419
1374389580028|21990232559438
1374389580029|13194139537520
1374389580030|8061
1374389580031|2199023260408
1374389580032|6597069769419
687194812674|8061
687194812675|4398046515688
687194812676|2199023260408
824633766150|4398046518097
824633766151|4398046515688
824633766152|4398046515082
824633766153|6597069769419
824633766154|6597069769419
824633766155|6597069773271
824633766156|6597069773271
824633766157|2199023260408
824633766158|6597069773271
824633766159|2199023260408
1786706440465|4398046515688
1786706440466|10995116280587
1786706440467|19791209306653
1786706440468|4398046518097
1786706440469|10995116280587
1924145393943|6597069769419
1924145393944|19791209310952
1924145393945|6597069768984
1924145393946|13194139537520
1924145393948|4398046518097
1924145393949|19791209310952
1924145393950|28587302330430
1924145393951|21990232559438
1924145393952|19791209306653
1924145393953|8061
1924145393954|15393162799563
1924145393955|17592186050286
1924145393956|4398046515082
1924145393957|28587302328194
1924145393958|15393162790796
1924145393959|8061
1924145393960|17592186050286
1924145393961|15393162799563
1924145393962|19791209310952
1924145393963|6597069769419
1924145393964|19791209310952
1924145393965|21990232559438
1924145393966|21990232559438
1924145393967|19791209310952
824633766422|2199023261114
824633766423|2199023261114
824633766424|2199023261114
824633766425|2199023261114
824633766426|2199023261114
824633766427|2199023261114
824633766428|2199023261114
824633766429|2199023261114
824633766430|2199023261114
824633766431|2199023261114
824633766433|8796093029365
824633766434|10995116283243
824633766435|4398046519372
824633766436|8796093029365
824633766437|8796093029365
824633766438|8796093029365
1786706440744|24189255820788
1786706440745|10995116288590
1786706440746|19791209300507
1786706440747|2199023263461
1786706440748|4398046520887
1786706440749|13194139539544
1786706440750|13194139538625
1786706440751|13194139539544
1786706440752|19791209300507
1786706440753|13194139537008
1786706440754|26388279076187
1786706440755|24189255814430
1786706440756|10521
1786706440757|28587302324670
1786706440758|17592186047200
1786706440759|2199023264507
1786706440760|15393162798798
1786706440761|10995116284671
1786706440762|28587302324670
1374389580348|2199023258011
1374389580349|10995116287870
1374389580350|4398046514418
1374389580351|2199023263461
1374389580352|10521
1374389580353|10995116288590
1374389580354|2199023264087
1374389580355|15393162798294
1374389580356|4398046512826
1374389580357|4398046514418
962072719943|10995116281472
962072719944|6597069767242
962072719945|6597069776538
962072719946|8796093027086
962072719947|8796093031057
962072719948|13194139543366
962072719949|250
962072719950|13194139538625
962072719951|13194139537008
962072719952|8796093032680
962072719953|8796093031506
962072719954|8796093032680
962072719955|2199023264087
962072719956|8796093023919
962072719957|4157
1099511673431|2199023262543
962072719961|250
824633766491|13194139543366
824633766492|13194139539544
824633766493|10995116281472
824633766494|13194139543366
824633766495|6597069776731
824633766496|250
824633766497|6597069776538
824633766498|2199023264087
824633766499|2199023264087
824633766500|2199023263082
824633766501|2199023264507
824633766502|8796093025410
824633766503|13194139537008
824633766504|250
1924145394282|26388279073508
1924145394283|8796093031057
1924145394284|8796093026629
1924145394285|8796093032680
1924145394286|6597069776538
1924145394287|15393162798798
1924145394288|26388279075417
1924145394289|24189255814901
1924145394290|8796093026755
1924145394291|10995116287870
1924145394292|15393162798798
1924145394293|2199023264388
1924145394294|21990232557330
1924145394295|4139
1924145394296|15393162795346
1786706440826|21990232561749
1786706440827|8796093023919
1924145394301|15393162798798
1924145394302|2199023264507
1924145394303|26388279075417
1924145394304|250
1924145394305|26388279075417
1924145394306|26388279073724
1924145394307|6597069767242
1924145394308|2199023258011
1924145394309|17592186045280
1924145394310|2199023258011
1924145394311|13194139537008
1924145394312|24189255817201
1924145394313|13194139543366
1924145394314|17592186051803
1924145394315|24189255820788
1924145394316|17592186054147
1924145394317|8796093023851
1924145394318|15393162795346
1924145394319|2199023258011
1374389580433|8796093032680
1374389580434|6597069767242
1374389580435|8796093023017
1374389580436|6597069775816
824633766566|10995116284671
824633766567|8796093027278
824633766568|8796093022467
824633766569|10995116284246
824633766570|2199023258011
824633766571|10995116286032
824633766572|8796093023851
1924145394350|24189255820788
1924145394351|13194139536738
1924145394352|8796093027086
1924145394353|15393162796103
1924145394354|15393162798798
1924145394355|15393162795346
1924145394356|8796093022467
1924145394357|10995116284671
1924145394358|17592186045280
1924145394359|26388279073354
1924145394360|15393162794148
1924145394361|8796093026755
1924145394362|26388279076187
1924145394363|10995116284671
1924145394364|2199023263082
1924145394365|13194139539544
1511828533951|21990232561749
1511828533952|2199023264087
1511828533953|2199023264087
1511828533954|2199023263461
1511828533955|6597069776731
1511828533956|8796093027278
1511828533957|2199023265052
1511828533958|4157
1511828533959|13194139543366
1511828533960|15393162794148
1511828533961|10995116281472
1511828533962|15393162796103
1511828533963|4139
1511828533964|13194139537008
1511828533965|8796093022467
1511828533966|2199023263082
1511828533967|10995116284671
1511828533968|8796093023851
1511828533969|15393162794148
549755859667|2199023265052
549755859668|8796093026629
549755859669|6597069767242
549755859670|6597069767242
549755859671|2199023262543
549755859672|2199023262543
549755859673|2199023265052
549755859674|2199023262543
549755859675|2199023265052
549755859676|2199023262543
549755859677|8796093026629
549755859678|8796093026755
549755859679|8796093026755
549755859680|8796093026755
549755859681|2199023264507
549755859682|6597069767242
549755859683|8796093023919
687194813178|8796093026755
687194813179|4398046514418
687194813180|6597069776538
687194813181|8796093032680
962072720128|10995116284246
962072720129|2199023258011
962072720130|10521
962072720131|13194139537008
962072720132|8796093027086
962072720133|13194139536738
962072720134|4139
962072720135|4157
962072720136|8796093022467
962072720137|8796093025410
962072720138|10521
962072720139|4398046520887
962072720140|6597069776538
962072720141|8796093025410
962072720142|4139
962072720143|10995116284671
962072720144|10995116284246
962072720145|13194139536738
962072720146|6597069776731
1099511673630|8796093027278
1099511673631|8796093023919
1099511673632|8796093025410
1099511673633|10995116281472
1924145394467|2199023262543
1924145394468|8796093023851
1924145394469|8796093031506
1924145394470|15393162798294
1924145394471|17592186047200
1924145394472|4398046512826
1924145394473|10995116288590
1924145394474|19791209300507
1924145394475|28587302324670
1924145394476|10995116284671
1924145394477|2199023265052
1924145394478|26388279073354
1924145394479|24189255814901
1924145394480|21990232564050
1099511673650|10995116284246
1099511673651|10995116287870
1099511673652|13194139539544
1099511673653|17592186045085
1099511673654|8796093025410
1099511673655|17592186045085
1099511673656|2199023265052
1099511673657|8796093023919
1099511673658|10995116287870
1099511673659|8796093032680
1649267487549|13194139538625
1649267487550|10995116284671
1649267487551|8796093027278
1649267487552|250
1649267487553|26388279073724
1649267487554|8796093027086
1649267487555|15393162798294
1649267487556|26388279073724
1649267487557|21990232561749
1649267487558|4157
1649267487559|13194139536738
1649267487560|2199023262543
1649267487561|8796093023919
1649267487562|4398046514418
1099511673676|8796093027086
962072720206|8796093025410
962072720207|10995116284246
962072720208|4398046514418
962072720209|10995116284246
962072720210|8796093023851
1374389580628|17592186047200
1374389580629|8796093032680
1374389580630|4157
1374389580631|19791209305193
1374389580632|10521
1374389580633|4139
1374389580634|8796093022467
1374389580635|10521
1374389580636|8796093023017
1374389580637|17592186045085
1374389580638|15393162798294
1374389580639|8796093023017
1374389580640|8796093023851
1374389580641|6597069776538
1374389580642|8796093023851
1374389580643|2199023264087
1374389580644|6597069776731
1786706441062|4157
1786706441063|24189255817201
1786706441064|4398046520887
1786706441065|4157
1786706441066|19791209300507
1786706441067|17592186051803
1786706441068|8796093032680
1786706441069|2199023262543
1786706441070|8796093023017
1786706441071|8796093023919
1786706441072|10995116286032
1786706441073|8796093023919
824633766771|6597069775816
824633766772|8796093026755
824633766773|6597069776538
824633766774|6597069767242
824633766775|8796093023851
824633766776|8796093023919
824633766777|4157
824633766778|6597069775816
824633766779|2199023263461
1924145394557|8796093027086
1924145394558|13194139536738
1924145394559|15393162795346
1924145394560|2199023258011
1924145394561|8796093025410
1924145394562|4139
1924145394563|2199023264087
1924145394564|24189255814430
1924145394565|2199023263082
1924145394566|8796093025410
1924145394567|10995116284246
1924145394568|13194139536738
1924145394569|26388279073508
1924145394570|15393162798294
1924145394572|17592186054147
1924145394573|8796093031057
1924145394574|2199023263082
1924145394575|17592186047200
1924145394576|15393162794148
1924145394577|21990232565240
1924145394578|17592186045280
1924145394579|13194139539544
1924145394580|10995116286032
1924145394581|17592186054147
1924145394582|28587302324670
1924145394583|15393162796103
1924145394584|13194139543366
1924145394586|17592186045085
1924145394587|10995116284671
1924145394588|21990232557330
1924145394589|10521
1924145394590|4139
1924145394591|24189255814430
1924145394592|26388279073508
1924145394593|2199023264087
1924145394594|28587302324670
1924145394595|8796093031506
1924145394596|24189255814901
1924145394597|2199023264087
1924145394598|8796093023851
1924145394599|6597069775816
1924145394600|13194139543366
1924145394601|2199023263461
1924145394602|24189255814430
1924145394603|10995116286032
1924145394604|8796093022467
2061584348094|26388279073508
2061584348096|8796093023851
2061584348097|10995116286032
2061584348098|32985348841922
2061584348099|21990232565240
2061584348100|13194139539544
2061584348101|2199023264507
2061584348102|8796093022467
2061584348103|32985348841922
2061584348104|2199023258011
2061584348105|8796093025410
2061584348106|26388279073508
2061584348107|26388279075417
2061584348108|8796093027278
2061584348109|4139
2061584348110|13194139543366
2061584348111|28587302324670
1511828534225|13194139536738
1511828534226|8796093023919
1511828534227|10995116284671
1511828534228|8796093026755
1511828534229|6597069776538
1511828534230|4139
1511828534231|10995116287870
1511828534232|13194139538625
1511828534233|4398046514418
1511828534234|15393162794148
1511828534235|6597069775816
1511828534236|8796093026629
1511828534237|8796093023017
1236950627295|10995116287870
1236950627296|15393162795346
1236950627297|250
1236950627298|13194139538625
1236950627299|6597069776731
1236950627300|2199023264087
1236950627301|4139
1236950627302|10995116287870
1236950627303|10995116281472
1236950627304|17592186045085
1236950627305|13194139538625
1236950627306|4139
1236950627307|10995116288590
1236950627308|8796093023017
1236950627309|4398046520887
1236950627310|8796093022467
1786706441200|13194139538625
1786706441201|26388279073724
1786706441202|10995116288590
1786706441203|13194139543366
1786706441204|2199023265052
1786706441205|6597069767242
1786706441206|10995116281472
1786706441207|26388279076187
1786706441208|2199023265052
1786706441209|8796093031506
1786706441210|13194139543366
1786706441211|8796093031057
1786706441212|8796093027278
1786706441213|8796093023851
1786706441214|4157
1786706441215|24189255814430
1786706441216|26388279073508
1786706441217|21990232557330
1786706441218|10521
549755859972|2199023264388
549755859973|8796093026755
549755859975|8796093025410
549755859976|2199023262543
549755859977|8796093027278
549755859978|6597069767242
549755859979|8796093027278
549755859980|8796093025410
549755859981|8796093025410
549755859982|2199023265052
549755859983|8796093026755
549755859984|8796093025410
549755859985|8796093026755
549755859986|6597069767242
1786706441236|19791209300507
1786706441237|10995116288590
1786706441238|4398046514418
1786706441239|2199023262543
1786706441240|8796093023017
1786706441241|6597069775816
1786706441242|19791209305193
1786706441243|250
1786706441244|24189255820788
1786706441245|21990232565240
1786706441246|2199023264087
1786706441247|21990232557330
2061584348193|26388279073508
2061584348194|250
2061584348195|15393162798798
2061584348196|4398046520887
2061584348197|17592186045280
1099511673895|4398046512826
1099511673896|2199023263461
1099511673897|8796093023017
1099511673898|8796093027278
962072720428|8796093026629
962072720429|2199023264087
962072720430|8796093031057
962072720431|2199023264507
962072720432|8796093027278
962072720433|2199023263461
962072720434|8796093026755
962072720435|8796093026755
962072720436|6597069776731
962072720437|8796093032680
962072720438|2199023258011
962072720439|4398046514418
962072720440|8796093023017
962072720441|4398046512826
962072720442|2199023263082
962072720443|8796093023919
962072720444|10995116284246
962072720445|4398046514418
962072720446|8796093022467
962072720447|10995116281472
824633766977|8796093023017
824633766978|2199023262543
824633766979|8796093023919
824633766980|8796093023851
824633766981|250
824633766982|8796093025410
824633766983|6597069776731
824633766984|8796093023919
824633766985|4139
824633766986|8796093023919
1649267487820|24189255820788
1649267487821|13194139538625
1649267487822|10995116288590
1649267487823|4139
1649267487824|8796093032680
1649267487825|8796093026755
1649267487826|2199023264388
1649267487827|2199023263461
1649267487828|13194139536738
1649267487829|8796093027278
1649267487830|13194139539544
1649267487831|17592186047200
1649267487832|15393162798294
1649267487833|8796093022467
1236950627431|15393162794148
1236950627432|8796093027086
1236950627433|6597069775816
1236950627434|4398046512826
1236950627435|8796093027278
1236950627436|15393162798294
1236950627437|10995116281472
1236950627438|15393162798294
1236950627439|8796093031057
1236950627440|8796093027278
1236950627441|10995116287870
1236950627442|2199023265052
1236950627443|2199023262543
1236950627444|17592186045085
1649267487862|2199023264388
1649267487863|13194139537008
1649267487864|2199023263461
1649267487865|10521
1649267487866|21990232561749
1649267487867|15393162796103
1649267487868|26388279073724
1649267487869|6597069776538
1649267487870|8796093023851
1649267487871|13194139537008
1649267487872|17592186047200
1649267487873|13194139536738
1649267487874|26388279075417
1649267487875|19791209305193
1649267487876|8796093023851
1649267487877|10995116288590
1649267487878|13194139539544
1649267487880|15393162795346
1649267487881|21990232564050
1649267487882|10995116284671
1649267487883|8796093026629
1649267487884|4398046512826
1649267487885|26388279073724
1649267487886|15393162796103
1649267487887|13194139536738
1649267487888|2199023263082
1649267487889|8796093031057
1649267487890|24189255817201
1649267487891|8796093032680
1374389580949|8796093031057
1374389580950|4398046512826
1374389580951|13194139536738
1374389580952|15393162796103
1374389580953|8796093023851
962072720546|4398046520887
962072720547|10995116287870
962072720548|4398046514418
962072720549|15393162796103
962072720550|6597069775816
962072720551|8796093026629
962072720552|8796093027086
962072720553|250
962072720554|15393162796103
962072720555|8796093022467
962072720556|10995116286032
962072720557|8796093026755
962072720558|2199023264507
962072720559|2199023264507
962072720560|8796093032680
962072720561|8796093026755
962072720562|13194139539544
1511828534456|8796093031506
1511828534457|4139
1511828534458|4157
1511828534459|15393162795346
1511828534460|21990232557330
1511828534461|10995116284246
1511828534462|17592186045280
1511828534463|21990232564050
1511828534464|4398046512826
1511828534465|21990232561749
1511828534466|17592186047200
1511828534467|19791209300507
1511828534468|2199023264507
1511828534469|21990232565240
1511828534470|8796093027278
1511828534471|19791209300507
1511828534472|6597069776731
1511828534473|8796093027278
1511828534474|2199023258011
1511828534475|4398046512826
1786706441421|17592186054147
1786706441422|13194139536738
1786706441423|10995116287870
1786706441424|26388279076187
1649267487954|13194139536738
1649267487955|19791209300507
1649267487956|6597069776731
1649267487957|17592186045280
1649267487958|21990232561749
1649267487959|8796093023851
1649267487960|13194139538625
1649267487961|4398046514418
1649267487962|17592186045085
1649267487963|21990232564050
1649267487964|4398046514418
1649267487965|19791209305193
1649267487966|10995116284246
1649267487967|8796093027086
824633767145|2199023264388
824633767146|10521
824633767147|8796093027278
