Person.id|Person.id|creationDate
32985348838177|32985348838213|2012-08-02T09:58:22.241+0000
5016|7567|2010-02-27T23:25:09.791+0000
5016|8061|2010-02-15T11:25:13.516+0000
5016|8150|2010-02-10T13:16:18.525+0000
5016|10169|2010-03-06T09:56:36.983+0000
5016|2199023256077|2010-05-02T17:33:49.984+0000
5016|2199023256668|2010-03-15T11:08:12.843+0000
5016|2199023257348|2010-05-18T02:52:36.039+0000
5016|2199023259777|2010-03-07T23:09:22.295+0000
5016|2199023260059|2010-04-04T17:54:28.079+0000
5016|2199023260197|2010-04-18T01:13:54.646+0000
5016|2199023262847|2010-03-25T01:15:40.566+0000
5016|2199023263814|2010-04-23T19:03:03.062+0000
5016|4398046511463|2010-05-19T14:45:36.532+0000
5016|4398046511535|2010-05-21T11:58:17.328+0000
5016|4398046513245|2010-06-03T12:35:47.575+0000
5016|6597069767708|2010-09-20T20:12:12.778+0000
5016|6597069767836|2010-07-30T23:35:35.826+0000
5016|6597069768078|2010-09-23T05:09:29.522+0000
5016|6597069771199|2010-09-11T07:25:50.740+0000
5016|6597069771994|2010-09-15T10:48:13.326+0000
5016|6597069772090|2010-08-08T08:07:45.708+0000
5016|6597069774046|2010-08-04T02:28:32.550+0000
5016|8796093024296|2010-10-01T08:05:43.166+0000
5016|8796093024336|2010-10-17T00:37:52.551+0000
5016|8796093025992|2010-11-27T07:01:50.849+0000
5016|8796093027714|2010-10-12T14:33:47.414+0000
5016|8796093029876|2010-11-26T10:06:10.869+0000
5016|8796093031179|2010-11-14T23:12:57.690+0000
5016|8796093031355|2010-10-15T23:03:32.080+0000
5016|10995116278757|2011-01-07T07:07:32.025+0000
5016|10995116282278|2011-01-22T21:48:48.857+0000
5016|10995116287979|2010-12-19T23:39:03.904+0000
5016|13194139534982|2011-02-21T10:35:00.671+0000
5016|13194139536461|2011-03-02T04:21:54.890+0000
5016|13194139536845|2011-03-16T02:04:59.016+0000
5016|13194139539099|2011-01-28T03:23:14.036+0000
5016|13194139541691|2011-03-04T01:56:50.790+0000
5016|15393162789214|2011-05-03T07:02:56.236+0000
5016|15393162793485|2011-04-21T09:26:05.567+0000
5016|15393162798806|2011-05-12T21:51:46.751+0000
5016|17592186050379|2011-07-20T09:07:47.102+0000
5016|17592186052187|2011-07-18T08:54:25.645+0000
5016|19791209299984|2011-08-26T15:39:24.590+0000
5016|21990232556811|2011-10-11T05:30:04.052+0000
5016|21990232557143|2011-10-23T02:22:42.062+0000
5016|21990232559832|2011-11-26T19:49:05.637+0000
5016|21990232560618|2011-09-24T20:06:33.774+0000
5016|21990232562343|2011-11-13T12:35:58.165+0000
5016|21990232562436|2011-09-25T23:37:11.129+0000
5016|21990232563796|2011-10-17T05:10:32.145+0000
5016|21990232563984|2011-09-22T08:23:58.556+0000
5016|24189255811164|2012-01-17T08:13:17.682+0000
5016|24189255812765|2011-12-09T22:55:47.158+0000
5016|24189255814531|2011-12-25T18:07:04.534+0000
5016|24189255817517|2011-12-30T04:22:18.903+0000
5016|24189255820021|2011-11-08T13:57:34.213+0000
5016|24189255821132|2011-12-26T14:17:40.331+0000
5016|26388279066830|2012-03-09T12:59:15.825+0000
5016|26388279068856|2012-02-21T05:13:36.335+0000
5016|26388279073800|2012-02-27T21:25:07.216+0000
5016|26388279076909|2012-02-29T18:02:04.421+0000
5016|26388279077004|2012-02-24T08:37:30.893+0000
5016|26388279077042|2012-02-14T08:56:04.549+0000
5016|28587302322530|2012-04-12T20:13:50.415+0000
5016|28587302322837|2012-04-26T07:12:41.925+0000
5016|28587302323895|2012-04-23T17:28:23.485+0000
5016|28587302324269|2012-05-22T01:12:55.679+0000
5016|30786325578056|2012-07-02T09:58:32.672+0000
5016|30786325586633|2012-07-12T20:40:19.651+0000
5016|32985348842012|2012-07-28T04:13:39.727+0000
5016|32985348842900|2012-07-26T12:21:46.975+0000
10144|6597069777240|2010-09-13T19:19:04.608+0000
10363|2199023259620|2010-04-27T06:39:35.344+0000
10363|6597069770562|2010-08-15T00:11:39.685+0000
10363|6597069772017|2010-08-08T16:10:06.824+0000
10363|6597069776618|2010-08-29T07:59:58.534+0000
10363|10995116278925|2010-12-13T12:05:01.634+0000
10363|21990232562501|2011-10-27T10:16:45.012+0000
10363|24189255817517|2011-12-19T01:15:25.739+0000
10363|32985348834174|2012-08-05T15:22:02.873+0000
10363|32985348834585|2012-08-08T19:38:14.194+0000
10363|32985348837541|2012-08-07T16:26:11.647+0000
10391|8796093024809|2010-11-19T09:21:58.348+0000
10391|10995116284808|2011-01-12T22:12:50.288+0000
10391|10995116285387|2010-11-13T14:08:42.310+0000
10391|24189255817294|2011-12-24T14:57:03.996+0000
10391|28587302325178|2012-05-12T16:00:48.915+0000
10391|32985348833438|2012-07-16T06:08:33.665+0000
2199023258364|2199023263911|2010-05-15T12:04:54.788+0000
2199023258364|2199023264898|2010-04-30T22:52:06.838+0000
2199023258364|4398046514593|2010-07-14T13:18:49.718+0000
2199023258364|4398046515406|2010-05-31T03:27:02.084+0000
2199023258364|4398046515899|2010-06-20T20:32:58.647+0000
2199023258364|4398046519584|2010-06-27T17:25:07.445+0000
2199023258364|4398046519722|2010-05-18T18:02:26.369+0000
2199023258364|6597069769502|2010-07-23T15:30:47.724+0000
2199023258364|6597069773330|2010-07-08T21:27:06.124+0000
2199023258364|6597069773924|2010-09-07T06:14:51.762+0000
2199023258364|6597069775066|2010-09-16T21:10:32.000+0000
2199023258364|8796093026886|2010-10-02T14:56:25.741+0000
2199023258364|8796093027771|2010-10-09T18:27:04.050+0000
2199023258364|8796093029002|2010-10-11T18:20:02.346+0000
2199023258364|8796093030364|2010-11-29T09:13:56.437+0000
2199023258364|8796093030398|2010-10-16T14:22:59.458+0000
2199023258364|8796093030527|2010-09-15T08:20:11.837+0000
2199023258364|8796093031506|2010-11-01T17:37:42.105+0000
2199023258364|8796093031986|2010-10-14T12:42:39.191+0000
2199023258364|10995116281656|2010-12-30T14:48:01.904+0000
2199023258364|10995116281717|2011-01-27T07:18:08.129+0000
2199023258364|10995116281841|2011-01-11T14:23:24.754+0000
2199023258364|10995116283243|2010-12-28T22:23:07.533+0000
2199023258364|10995116284617|2010-12-09T15:56:39.298+0000
2199023258364|13194139536241|2011-02-04T14:10:26.482+0000
2199023258364|13194139538935|2011-01-09T17:30:25.136+0000
2199023258364|13194139541111|2011-03-23T23:26:55.363+0000
2199023258364|13194139544176|2011-02-13T11:47:02.199+0000
2199023258364|13194139544238|2011-01-25T10:58:16.730+0000
2199023258364|15393162792614|2011-04-12T17:49:04.464+0000
2199023258364|15393162793719|2011-04-27T16:36:33.230+0000
2199023258364|15393162793723|2011-05-10T20:33:01.064+0000
2199023258364|15393162794145|2011-05-11T17:41:43.729+0000
2199023258364|15393162796861|2011-04-28T21:33:06.451+0000
2199023258364|15393162799498|2011-05-01T01:34:24.610+0000
2199023258364|17592186044425|2011-07-01T05:46:47.316+0000
2199023258364|17592186050385|2011-06-20T11:15:12.737+0000
2199023258364|19791209304263|2011-07-18T21:33:11.216+0000
2199023258364|19791209310001|2011-08-24T13:24:45.985+0000
2199023258364|21990232555586|2011-10-02T21:14:34.294+0000
2199023258364|21990232556897|2011-10-24T14:49:11.362+0000
2199023258364|24189255811566|2011-12-02T06:42:25.508+0000
2199023258364|24189255817102|2012-01-22T21:05:15.149+0000
2199023258364|24189255817132|2011-11-22T11:56:14.317+0000
2199023258364|24189255821058|2012-01-05T04:10:43.058+0000
2199023258364|24189255821547|2011-12-25T13:30:02.189+0000
2199023258364|26388279066885|2012-03-02T23:18:25.569+0000
2199023258364|26388279067635|2012-03-14T08:57:38.489+0000
2199023258364|26388279073152|2012-03-16T15:04:21.102+0000
2199023258364|26388279077398|2012-02-21T10:50:55.446+0000
2199023258364|28587302323035|2012-04-30T08:47:41.998+0000
2199023258364|28587302323281|2012-04-03T00:46:50.704+0000
2199023258364|28587302323430|2012-03-19T00:29:37.396+0000
2199023258364|28587302324213|2012-05-11T22:37:38.913+0000
2199023258364|28587302325414|2012-04-29T01:19:11.417+0000
2199023258364|28587302326757|2012-04-11T20:42:40.400+0000
2199023258364|28587302329552|2012-05-08T22:00:50.859+0000
2199023258364|28587302329862|2012-04-06T21:00:42.446+0000
2199023258364|30786325585585|2012-06-16T20:50:00.856+0000
2199023258364|30786325587229|2012-06-15T05:41:17.079+0000
2199023258364|30786325588221|2012-06-23T01:57:12.310+0000
2199023258364|32985348835207|2012-09-13T03:11:42.714+0000
2199023258364|32985348840984|2012-08-03T01:07:10.711+0000
2199023263294|2199023263607|2010-05-10T13:36:49.171+0000
2199023263294|2199023264373|2010-05-11T06:52:55.010+0000
2199023263294|4398046512162|2010-05-24T11:19:31.939+0000
2199023263294|4398046515585|2010-08-02T17:46:59.721+0000
2199023263294|4398046515726|2010-07-24T12:38:51.237+0000
2199023263294|6597069766846|2010-09-09T08:05:26.615+0000
2199023263294|6597069768236|2010-09-01T04:32:49.944+0000
2199023263294|6597069769310|2010-08-29T18:12:48.235+0000
2199023263294|6597069769799|2010-09-19T22:38:57.414+0000
2199023263294|6597069773159|2010-07-17T22:56:38.261+0000
2199023263294|6597069775113|2010-09-04T03:34:08.791+0000
2199023263294|8796093024189|2010-10-28T10:31:48.681+0000
2199023263294|8796093029593|2010-09-22T03:00:30.594+0000
2199023263294|8796093029854|2010-10-23T11:09:40.611+0000
2199023263294|8796093031277|2010-10-25T19:01:22.842+0000
2199023263294|13194139533618|2011-02-14T05:13:48.314+0000
2199023263294|13194139538846|2011-01-12T00:34:10.769+0000
2199023263294|15393162791421|2011-05-05T12:34:06.416+0000
2199023263294|15393162796861|2011-05-03T06:14:52.271+0000
2199023263294|15393162798801|2011-04-23T07:34:51.682+0000
2199023263294|15393162799074|2011-04-25T22:57:06.409+0000
2199023263294|17592186046293|2011-06-30T07:38:38.241+0000
2199023263294|19791209303477|2011-08-07T05:40:18.271+0000
2199023263294|19791209306236|2011-08-26T22:10:11.068+0000
2199023263294|19791209309631|2011-08-21T00:47:45.848+0000
2199023263294|21990232557315|2011-10-06T10:00:32.244+0000
2199023263294|21990232561749|2011-10-08T14:22:14.257+0000
2199023263294|24189255817294|2011-12-02T12:11:53.548+0000
2199023263294|24189255820396|2011-11-22T02:24:29.192+0000
2199023263294|24189255820751|2011-12-23T02:03:56.710+0000
2199023263294|24189255820866|2011-12-27T02:11:57.521+0000
2199023263294|26388279069992|2012-02-26T00:08:06.538+0000
2199023263294|26388279072730|2012-03-16T01:50:16.755+0000
2199023263294|26388279073576|2012-03-18T19:58:02.954+0000
2199023263294|26388279075665|2012-03-11T12:33:28.842+0000
2199023263294|28587302326530|2012-04-02T15:08:40.953+0000
2199023263294|28587302330281|2012-05-06T07:03:11.816+0000
2199023263294|30786325577752|2012-06-24T03:39:30.141+0000
2199023263294|30786325581206|2012-07-15T21:34:34.567+0000
2199023263294|30786325582663|2012-06-01T21:04:30.519+0000
2199023263294|32985348834375|2012-08-12T03:48:11.578+0000
2199023263294|32985348840974|2012-07-18T22:37:08.732+0000
2199023263924|4398046519372|2010-06-10T07:13:12.997+0000
2199023263924|6597069776247|2010-07-13T11:09:28.785+0000
2199023263924|8796093029267|2010-10-02T18:26:20.843+0000
2199023263924|19791209303491|2011-08-27T19:03:55.940+0000
4398046511338|4398046512826|2010-07-12T11:56:10.707+0000
4398046511338|6597069767149|2010-07-14T22:26:30.894+0000
4398046511338|13194139535717|2011-01-14T01:29:53.939+0000
4398046511338|15393162795439|2011-04-04T21:19:46.932+0000
4398046511338|19791209303491|2011-09-06T14:30:01.504+0000
4398046511338|19791209305754|2011-09-14T10:01:44.693+0000
4398046511338|21990232556497|2011-09-25T13:53:52.325+0000
4398046512338|8796093031363|2010-11-14T06:51:37.049+0000
4398046512338|17592186052552|2011-06-12T12:47:12.645+0000
4398046512338|26388279074032|2012-01-27T17:31:55.419+0000
4398046513253|8796093032245|2010-11-24T03:54:07.974+0000
4398046513253|15393162798113|2011-04-19T23:07:00.013+0000
4398046513253|17592186045865|2011-06-18T12:28:29.752+0000
4398046513253|17592186053185|2011-05-21T16:51:42.700+0000
4398046513253|19791209302403|2011-08-11T21:09:23.225+0000
4398046513253|19791209304051|2011-09-03T10:39:37.411+0000
4398046513253|21990232556650|2011-11-01T15:01:56.653+0000
4398046513253|26388279074032|2012-01-12T08:06:40.226+0000
4398046513253|26388279074356|2012-02-29T19:40:41.778+0000
4398046513253|28587302323035|2012-04-30T02:02:53.156+0000
4398046513253|30786325578383|2012-05-28T15:37:29.016+0000
4398046515914|4398046520894|2010-07-25T20:47:03.574+0000
4398046515914|6597069773773|2010-07-25T04:42:18.539+0000
4398046515914|8796093025406|2010-10-27T20:08:55.562+0000
4398046515914|8796093031739|2010-11-01T17:16:13.172+0000
4398046515914|10995116282290|2010-12-04T02:05:32.734+0000
4398046515914|13194139543218|2011-02-16T01:09:37.967+0000
4398046515914|15393162795439|2011-04-05T17:09:53.697+0000
4398046515914|15393162796004|2011-04-26T17:07:04.444+0000
4398046515914|15393162796269|2011-04-06T17:59:04.074+0000
4398046515914|17592186048155|2011-07-04T01:34:52.223+0000
4398046515914|17592186049553|2011-06-24T22:45:55.364+0000
4398046515914|19791209303099|2011-08-09T17:17:43.115+0000
4398046515914|19791209305722|2011-09-26T15:19:00.846+0000
4398046515914|19791209309931|2011-07-30T14:34:52.546+0000
4398046515914|21990232555834|2011-11-24T01:15:02.230+0000
4398046515914|21990232562247|2011-09-21T23:33:21.589+0000
4398046515914|21990232565361|2011-09-29T09:26:12.719+0000
4398046515914|24189255818402|2011-11-26T06:46:38.005+0000
4398046515914|24189255820751|2012-01-15T10:57:25.422+0000
4398046515914|24189255821820|2012-01-12T08:39:54.080+0000
4398046515914|26388279069942|2012-02-28T11:32:12.832+0000
4398046515914|28587302327824|2012-05-04T18:26:19.429+0000
4398046515914|30786325580979|2012-07-13T02:14:19.447+0000
4398046515914|30786325583918|2012-07-06T19:38:50.196+0000
4398046516223|6597069767851|2010-09-17T19:13:45.750+0000
4398046516223|13194139537399|2011-02-08T23:50:51.758+0000
4398046516223|21990232556410|2011-09-22T16:50:53.739+0000
4398046516223|24189255815731|2012-01-03T01:29:06.042+0000
4398046516223|26388279068863|2012-03-08T05:52:27.703+0000
4398046516223|26388279070362|2012-02-25T19:24:52.114+0000
4398046516223|26388279073724|2012-01-25T14:30:04.832+0000
4398046516223|28587302332407|2012-04-26T10:39:20.886+0000
4398046516223|28587302332565|2012-04-16T03:49:17.027+0000
4398046516223|30786325578932|2012-06-14T23:53:14.080+0000
4398046516223|32985348840748|2012-08-09T03:16:37.502+0000
4398046517735|4398046520887|2010-07-02T04:15:55.716+0000
4398046517735|4398046521486|2010-07-16T14:41:54.189+0000
4398046517735|6597069769456|2010-09-12T15:59:30.343+0000
4398046517735|6597069771886|2010-07-21T17:53:38.874+0000
4398046517735|6597069772140|2010-08-13T06:53:27.778+0000
4398046517735|6597069772739|2010-08-03T02:05:29.320+0000
4398046517735|6597069777240|2010-09-02T12:31:36.220+0000
4398046517735|8796093027111|2010-10-05T06:53:31.149+0000
4398046517735|8796093027714|2010-10-22T06:33:09.834+0000
4398046517735|8796093031263|2010-11-13T18:12:21.015+0000
4398046517735|10995116278292|2010-12-31T23:31:57.768+0000
4398046517735|10995116278835|2010-12-23T03:32:13.763+0000
4398046517735|10995116285532|2010-12-07T13:37:51.936+0000
4398046517735|13194139533984|2011-01-22T23:50:12.742+0000
4398046517735|13194139535287|2011-03-01T12:47:04.555+0000
4398046517735|15393162792181|2011-04-06T08:49:20.192+0000
4398046517735|15393162794678|2011-03-31T23:58:38.179+0000
4398046517735|15393162798806|2011-05-20T15:13:57.247+0000
4398046517735|17592186047137|2011-07-20T20:39:12.958+0000
4398046517735|19791209303491|2011-08-13T10:36:17.475+0000
4398046517735|19791209303580|2011-08-23T18:19:10.383+0000
4398046517735|19791209305816|2011-08-29T07:30:48.016+0000
4398046517735|19791209307081|2011-08-31T17:35:17.656+0000
4398046517735|19791209310890|2011-07-28T07:18:18.265+0000
4398046517735|21990232555524|2011-10-30T13:59:27.042+0000
4398046517735|24189255811254|2012-01-02T13:44:35.988+0000
4398046517735|24189255817031|2011-12-14T02:37:11.205+0000
4398046517735|26388279075897|2012-03-17T02:09:45.348+0000
4398046517735|28587302324670|2012-04-05T14:47:55.183+0000
4398046517735|28587302328567|2012-04-30T16:40:53.642+0000
4398046517735|30786325588221|2012-07-12T21:14:48.558+0000
4398046517735|32985348833533|2012-07-24T19:56:17.300+0000
4398046517735|32985348839201|2012-08-04T13:14:07.876+0000
4398046517735|32985348840748|2012-07-21T07:24:38.804+0000
4398046517735|32985348843110|2012-08-28T11:08:16.640+0000
4398046517735|32985348843760|2012-08-28T06:38:16.844+0000
4398046521028|6597069767432|2010-09-10T23:55:26.153+0000
4398046521028|6597069772672|2010-07-30T18:02:53.475+0000
4398046521028|6597069775603|2010-07-24T10:09:44.082+0000
4398046521028|6597069775789|2010-08-17T00:27:47.279+0000
4398046521028|6597069776133|2010-07-22T20:07:49.866+0000
4398046521028|6597069776728|2010-08-28T21:01:39.239+0000
4398046521028|6597069777089|2010-08-22T19:32:35.323+0000
4398046521028|6597069777134|2010-07-23T06:31:05.890+0000
4398046521028|8796093023907|2010-09-16T10:24:41.575+0000
4398046521028|8796093024822|2010-10-03T03:34:34.631+0000
4398046521028|8796093027788|2010-10-31T04:09:42.071+0000
4398046521028|8796093027858|2010-11-16T07:57:05.469+0000
4398046521028|8796093028172|2010-10-24T05:16:19.536+0000
4398046521028|8796093029267|2010-09-24T21:41:52.500+0000
4398046521028|8796093029706|2010-10-05T00:05:19.101+0000
4398046521028|8796093029820|2010-09-09T14:25:28.858+0000
4398046521028|8796093030370|2010-10-19T19:39:53.086+0000
4398046521028|10995116278264|2011-01-19T19:59:49.729+0000
4398046521028|10995116280723|2011-01-30T12:43:48.358+0000
4398046521028|10995116282980|2010-12-18T05:25:38.341+0000
4398046521028|10995116284740|2010-12-06T15:16:55.692+0000
4398046521028|10995116285227|2011-01-14T14:11:21.858+0000
4398046521028|10995116285697|2010-12-16T16:34:26.348+0000
4398046521028|10995116286025|2010-12-01T01:56:43.161+0000
4398046521028|13194139533653|2011-01-26T06:20:23.959+0000
4398046521028|13194139534154|2011-02-17T05:51:18.063+0000
4398046521028|13194139537010|2011-01-31T07:00:40.584+0000
4398046521028|13194139538180|2011-03-01T10:19:24.966+0000
4398046521028|13194139539264|2011-03-18T06:25:24.289+0000
4398046521028|13194139543551|2011-02-07T18:24:34.587+0000
4398046521028|15393162790406|2011-04-25T03:37:35.825+0000
4398046521028|15393162793136|2011-04-29T09:07:08.346+0000
4398046521028|17592186045074|2011-07-14T09:46:08.910+0000
4398046521028|17592186050859|2011-05-24T21:59:01.794+0000
4398046521028|17592186050935|2011-06-26T15:33:57.389+0000
4398046521028|17592186052380|2011-06-16T13:22:50.694+0000
4398046521028|17592186053568|2011-06-21T10:34:00.799+0000
4398046521028|17592186053700|2011-07-01T07:33:16.683+0000
4398046521028|17592186054813|2011-07-22T12:58:11.301+0000
4398046521028|19791209300771|2011-08-17T15:32:40.976+0000
4398046521028|19791209301676|2011-08-22T06:04:38.706+0000
4398046521028|19791209304467|2011-08-10T21:12:19.974+0000
4398046521028|19791209305816|2011-08-26T17:31:27.107+0000
4398046521028|19791209310478|2011-08-10T06:09:23.352+0000
4398046521028|19791209310799|2011-09-11T22:09:44.515+0000
4398046521028|21990232556166|2011-10-15T13:48:11.853+0000
4398046521028|21990232556528|2011-11-12T15:42:39.771+0000
4398046521028|21990232559411|2011-10-29T16:15:18.987+0000
4398046521028|21990232563255|2011-11-14T04:22:33.367+0000
4398046521028|21990232564886|2011-10-02T22:03:09.796+0000
4398046521028|21990232565935|2011-10-17T10:20:07.990+0000
4398046521028|24189255812226|2011-12-16T00:51:41.093+0000
4398046521028|24189255812819|2011-12-28T10:39:56.299+0000
4398046521028|24189255814531|2012-01-03T05:40:58.136+0000
4398046521028|24189255816237|2012-01-06T00:51:28.428+0000
4398046521028|24189255817370|2012-01-29T01:56:16.166+0000
4398046521028|24189255818260|2011-12-28T06:14:46.107+0000
4398046521028|24189255818939|2011-12-02T17:22:10.032+0000
4398046521028|24189255821273|2011-12-02T23:27:30.833+0000
4398046521028|24189255821602|2011-12-22T00:43:21.550+0000
4398046521028|24189255821919|2011-12-01T22:22:08.161+0000
4398046521028|26388279067051|2012-03-02T15:18:16.232+0000
4398046521028|26388279077364|2012-02-19T12:49:01.436+0000
4398046521028|28587302324481|2012-04-13T15:48:59.034+0000
4398046521028|28587302329982|2012-04-07T07:34:13.086+0000
4398046521028|28587302330973|2012-03-22T20:44:19.532+0000
4398046521028|28587302331538|2012-03-28T22:18:45.993+0000
4398046521028|30786325581656|2012-07-08T03:35:00.074+0000
4398046521028|30786325581695|2012-08-01T00:50:33.442+0000
4398046521028|30786325581812|2012-06-02T01:33:43.294+0000
4398046521028|30786325586386|2012-06-13T05:53:58.197+0000
4398046521028|30786325588571|2012-06-09T20:50:50.202+0000
6597069768822|6597069770640|2010-09-13T10:56:12.126+0000
6597069768822|6597069771886|2010-09-06T15:20:29.182+0000
6597069768822|6597069772009|2010-09-03T21:46:40.777+0000
6597069768822|8796093025056|2010-09-29T13:09:38.826+0000
6597069768822|8796093025406|2010-10-30T08:56:14.910+0000
6597069768822|8796093032265|2010-11-07T02:58:35.616+0000
6597069768822|10995116286417|2010-11-21T16:15:09.200+0000
6597069768822|13194139533535|2011-01-14T10:19:49.275+0000
6597069768822|13194139538309|2011-01-26T01:28:25.166+0000
6597069768822|13194139540010|2011-03-08T01:25:26.486+0000
6597069768822|13194139543018|2011-03-31T07:24:55.002+0000
6597069768822|15393162789815|2011-05-04T03:19:52.824+0000
6597069768822|15393162791004|2011-04-13T07:15:08.224+0000
6597069768822|15393162792543|2011-04-25T18:42:26.317+0000
6597069768822|15393162797600|2011-03-24T10:35:47.937+0000
6597069768822|17592186052116|2011-05-15T14:52:45.251+0000
6597069768822|17592186052760|2011-06-11T14:17:38.618+0000
6597069768822|19791209303024|2011-08-30T02:24:57.589+0000
6597069768822|19791209303099|2011-08-23T21:16:16.573+0000
6597069768822|19791209304616|2011-08-22T14:56:29.487+0000
6597069768822|19791209308415|2011-08-23T12:30:01.557+0000
6597069768822|21990232558990|2011-10-11T04:19:37.103+0000
6597069768822|21990232561110|2011-10-12T15:30:36.354+0000
6597069768822|24189255811726|2011-12-18T02:47:46.645+0000
6597069768822|24189255815816|2011-12-04T11:40:49.160+0000
6597069768822|26388279077248|2012-02-14T06:35:32.911+0000
6597069768822|26388279077262|2012-03-03T08:00:35.811+0000
6597069768822|28587302326035|2012-04-18T12:25:22.684+0000
6597069768822|30786325579579|2012-05-29T19:42:08.805+0000
6597069768822|30786325583918|2012-07-10T04:29:21.286+0000
6597069768822|30786325584649|2012-06-27T22:15:43.343+0000
6597069768822|32985348835088|2012-09-03T10:34:23.384+0000
6597069768822|32985348844100|2012-07-19T04:11:01.894+0000
6597069770100|8796093029365|2010-11-24T05:09:47.289+0000
6597069770100|13194139539603|2011-03-28T06:08:38.995+0000
6597069770100|13194139540951|2011-02-15T06:25:53.524+0000
6597069770100|17592186051653|2011-07-06T10:14:37.836+0000
6597069770100|17592186053137|2011-06-29T13:41:56.766+0000
6597069770100|19791209300081|2011-07-25T07:44:34.825+0000
6597069770100|19791209305193|2011-08-06T21:07:43.063+0000
6597069770100|26388279067571|2012-03-09T15:57:14.162+0000
6597069770100|26388279069959|2012-03-27T11:40:03.229+0000
6597069770100|26388279072730|2012-03-25T09:04:07.171+0000
6597069770100|26388279073724|2012-01-25T13:51:54.526+0000
6597069770100|26388279074032|2012-01-23T14:59:37.208+0000
6597069770100|26388279076608|2012-01-24T06:25:42.780+0000
6597069770100|28587302330430|2012-05-03T03:34:26.188+0000
6597069770100|30786325580938|2012-05-28T13:24:28.783+0000
6597069770100|32985348836365|2012-09-02T00:46:49.583+0000
6597069773091|8796093025074|2010-11-14T02:24:05.795+0000
6597069773091|8796093026236|2010-10-26T19:27:21.089+0000
6597069773091|8796093029854|2010-11-07T07:15:54.540+0000
6597069773091|10995116278835|2010-12-06T16:42:38.546+0000
6597069773091|10995116280688|2010-11-24T05:33:34.965+0000
6597069773091|13194139540684|2011-02-19T03:30:51.200+0000
6597069773091|15393162790474|2011-05-28T17:39:49.731+0000
6597069773091|15393162791421|2011-04-20T07:44:56.227+0000
6597069773091|15393162796861|2011-05-02T10:52:17.610+0000
6597069773091|15393162798801|2011-05-02T07:28:42.772+0000
6597069773091|15393162799485|2011-05-03T08:45:32.452+0000
6597069773091|17592186046788|2011-07-17T07:51:13.014+0000
6597069773091|17592186053488|2011-06-15T05:51:12.160+0000
6597069773091|17592186054161|2011-07-27T05:16:28.709+0000
6597069773091|21990232557315|2011-09-14T14:14:16.993+0000
6597069773091|21990232563274|2011-11-01T13:46:55.407+0000
6597069773091|24189255811663|2011-12-27T06:17:15.636+0000
6597069773091|24189255817294|2011-12-21T18:20:35.894+0000
6597069773091|24189255819196|2011-12-14T21:41:48.785+0000
6597069773091|24189255819338|2011-12-16T14:46:17.720+0000
6597069773091|24189255820751|2012-01-19T03:30:17.091+0000
6597069773091|26388279072353|2012-03-23T19:47:59.031+0000
6597069773091|26388279073665|2012-03-21T06:04:34.672+0000
6597069773091|28587302327275|2012-05-16T23:24:15.771+0000
6597069773091|28587302329877|2012-05-13T07:22:28.352+0000
6597069773091|28587302330281|2012-04-21T05:59:57.582+0000
6597069773091|28587302330430|2012-05-12T18:05:07.151+0000
6597069773091|28587302331221|2012-04-14T00:46:24.676+0000
6597069773091|28587302332397|2012-05-11T00:14:08.974+0000
6597069773091|30786325582657|2012-06-02T07:30:00.428+0000
6597069773091|30786325583274|2012-07-05T11:10:04.240+0000
6597069773091|30786325584990|2012-07-27T02:56:08.087+0000
6597069773091|30786325586438|2012-05-25T21:28:34.495+0000
6597069773091|30786325588227|2012-05-12T23:45:59.566+0000
6597069773091|30786325588351|2012-06-01T00:25:08.972+0000
6597069773091|32985348843218|2012-08-22T16:10:40.880+0000
6597069773091|32985348843728|2012-08-20T16:08:28.486+0000
6597069777572|8796093025231|2010-11-05T22:02:04.924+0000
6597069777572|8796093026225|2010-09-07T19:44:49.577+0000
6597069777572|10995116278292|2011-01-05T17:03:55.956+0000
6597069777572|10995116285387|2010-11-27T01:30:14.603+0000
6597069777572|13194139538846|2011-01-24T21:18:30.961+0000
6597069777572|15393162791199|2011-05-04T10:41:57.550+0000
6597069777572|15393162795439|2011-04-27T06:46:14.025+0000
6597069777572|17592186052746|2011-08-04T11:36:54.592+0000
6597069777572|19791209303491|2011-09-06T02:20:06.465+0000
6597069777572|24189255817294|2011-12-26T16:30:20.393+0000
6597069777572|24189255819727|2011-12-19T12:36:36.686+0000
6597069777572|26388279068863|2012-03-20T01:42:27.281+0000
6597069777572|26388279069784|2012-02-16T14:55:09.951+0000
6597069777572|26388279075075|2012-02-19T02:35:06.550+0000
6597069777572|26388279076187|2012-02-17T15:43:33.983+0000
6597069777572|28587302326940|2012-05-11T06:21:10.095+0000
6597069777572|28587302330830|2012-04-18T21:25:11.959+0000
6597069777572|30786325578676|2012-07-14T17:42:39.775+0000
6597069777572|30786325587981|2012-06-09T00:05:33.224+0000
6597069777572|32985348836239|2012-07-23T07:45:19.372+0000
6597069777572|32985348839201|2012-07-23T02:51:53.524+0000
8796093025148|8796093028172|2010-10-29T22:29:45.722+0000
8796093025148|8796093030543|2010-11-09T19:22:25.691+0000
8796093025148|10995116283482|2010-12-25T03:55:08.588+0000
8796093025148|10995116288590|2010-12-11T07:44:41.604+0000
8796093025148|13194139537058|2011-02-19T10:04:14.479+0000
8796093025148|13194139541383|2011-02-23T06:41:44.046+0000
